"Country","Country_Code","Year","Month","Suspected","Total","Probable and confirmed","Confirmed","Probable","Suspected and confirmed"
"ARUBA","ABW",2022,"November",0,0,0,0,0,0
"ARUBA","ABW",2022,"December",0,0,0,0,0,0
"AUSTRALIA","AUS",1979,"January",0,15,0,0,0,0
"AUSTRALIA","AUS",1980,"January",0,13,0,0,0,0
"AUSTRALIA","AUS",1981,"January",0,0,0,0,0,0
"AUSTRALIA","AUS",1982,"January",0,375,0,0,0,0
"AUSTRALIA","AUS",1991,"January",0,46,0,0,0,0
"AUSTRALIA","AUS",1992,"January",0,366,0,0,0,0
"AUSTRALIA","AUS",1993,"January",0,690,0,0,0,0
"AUSTRALIA","AUS",1994,"January",0,17,0,0,0,0
"AUSTRALIA","AUS",1995,"January",0,0,2,0,0,0
"AUSTRALIA","AUS",1995,"February",0,0,3,0,0,0
"AUSTRALIA","AUS",1995,"March",0,0,2,0,0,0
"AUSTRALIA","AUS",1995,"April",0,0,5,0,0,0
"AUSTRALIA","AUS",1995,"May",0,0,2,0,0,0
"AUSTRALIA","AUS",1995,"June",0,0,3,0,0,0
"AUSTRALIA","AUS",1995,"July",0,0,4,0,0,0
"AUSTRALIA","AUS",1995,"August",0,0,2,0,0,0
"AUSTRALIA","AUS",1995,"September",0,0,4,0,0,0
"AUSTRALIA","AUS",1995,"October",0,0,4,0,0,0
"AUSTRALIA","AUS",1995,"November",0,0,2,0,0,0
"AUSTRALIA","AUS",1995,"December",0,0,6,0,0,0
"AUSTRALIA","AUS",1996,"January",0,0,8,0,0,0
"AUSTRALIA","AUS",1996,"February",0,0,3,0,0,0
"AUSTRALIA","AUS",1996,"March",0,0,2,0,0,0
"AUSTRALIA","AUS",1996,"April",0,0,4,0,0,0
"AUSTRALIA","AUS",1996,"May",0,0,1,0,0,0
"AUSTRALIA","AUS",1996,"June",0,0,0,0,0,0
"AUSTRALIA","AUS",1996,"July",0,0,4,0,0,0
"AUSTRALIA","AUS",1996,"August",0,0,0,0,0,0
"AUSTRALIA","AUS",1996,"September",0,0,3,0,0,0
"AUSTRALIA","AUS",1996,"October",0,0,10,0,0,0
"AUSTRALIA","AUS",1996,"November",0,0,4,0,0,0
"AUSTRALIA","AUS",1996,"December",0,0,84,0,0,0
"AUSTRALIA","AUS",1997,"January",0,205,0,0,0,0
"AUSTRALIA","AUS",1998,"January",0,0,51,0,0,0
"AUSTRALIA","AUS",1998,"February",0,0,91,0,0,0
"AUSTRALIA","AUS",1998,"March",0,0,46,0,0,0
"AUSTRALIA","AUS",1998,"April",0,0,33,0,0,0
"AUSTRALIA","AUS",1998,"May",0,0,45,0,0,0
"AUSTRALIA","AUS",1998,"June",0,0,34,0,0,0
"AUSTRALIA","AUS",1998,"July",0,0,18,0,0,0
"AUSTRALIA","AUS",1998,"August",0,0,17,0,0,0
"AUSTRALIA","AUS",1998,"September",0,0,32,0,0,0
"AUSTRALIA","AUS",1998,"October",0,0,77,0,0,0
"AUSTRALIA","AUS",1998,"November",0,0,72,0,0,0
"AUSTRALIA","AUS",1998,"December",0,0,65,0,0,0
"AUSTRALIA","AUS",1999,"January",0,181,0,0,0,0
"AUSTRALIA","AUS",2000,"January",0,217,0,0,0,0
"AUSTRALIA","AUS",2001,"January",0,0,9,0,0,0
"AUSTRALIA","AUS",2001,"February",0,0,8,0,0,0
"AUSTRALIA","AUS",2001,"March",0,0,27,0,0,0
"AUSTRALIA","AUS",2001,"April",0,0,16,0,0,0
"AUSTRALIA","AUS",2001,"May",0,0,33,0,0,0
"AUSTRALIA","AUS",2001,"June",0,0,9,0,0,0
"AUSTRALIA","AUS",2001,"July",0,0,26,0,0,0
"AUSTRALIA","AUS",2001,"August",0,0,8,0,0,0
"AUSTRALIA","AUS",2001,"September",0,0,16,0,0,0
"AUSTRALIA","AUS",2001,"October",0,0,8,0,0,0
"AUSTRALIA","AUS",2001,"November",0,0,13,0,0,0
"AUSTRALIA","AUS",2001,"December",0,0,10,0,0,0
"AUSTRALIA","AUS",2002,"January",0,0,24,0,0,0
"AUSTRALIA","AUS",2002,"February",0,0,17,0,0,0
"AUSTRALIA","AUS",2002,"March",0,0,43,0,0,0
"AUSTRALIA","AUS",2002,"April",0,0,30,0,0,0
"AUSTRALIA","AUS",2002,"May",0,0,21,0,0,0
"AUSTRALIA","AUS",2002,"June",0,0,15,0,0,0
"AUSTRALIA","AUS",2002,"July",0,0,15,0,0,0
"AUSTRALIA","AUS",2002,"August",0,0,10,0,0,0
"AUSTRALIA","AUS",2002,"September",0,0,14,0,0,0
"AUSTRALIA","AUS",2002,"October",0,0,11,0,0,0
"AUSTRALIA","AUS",2002,"November",0,0,12,0,0,0
"AUSTRALIA","AUS",2002,"December",0,0,12,0,0,0
"AUSTRALIA","AUS",2003,"January",0,868,0,0,0,0
"AUSTRALIA","AUS",2004,"January",0,356,0,0,0,0
"AUSTRALIA","AUS",2005,"January",0,219,0,0,0,0
"AUSTRALIA","AUS",2006,"January",0,0,23,0,0,0
"AUSTRALIA","AUS",2006,"February",0,0,21,0,0,0
"AUSTRALIA","AUS",2006,"March",0,0,14,0,0,0
"AUSTRALIA","AUS",2006,"April",0,0,14,0,0,0
"AUSTRALIA","AUS",2006,"May",0,0,23,0,0,0
"AUSTRALIA","AUS",2006,"June",0,0,20,0,0,0
"AUSTRALIA","AUS",2006,"July",0,0,19,0,0,0
"AUSTRALIA","AUS",2006,"August",0,0,9,0,0,0
"AUSTRALIA","AUS",2006,"September",0,0,10,0,0,0
"AUSTRALIA","AUS",2006,"October",0,0,13,0,0,0
"AUSTRALIA","AUS",2006,"November",0,0,15,0,0,0
"AUSTRALIA","AUS",2006,"December",0,0,7,0,0,0
"AUSTRALIA","AUS",2007,"January",0,0,29,0,0,0
"AUSTRALIA","AUS",2007,"February",0,0,27,0,0,0
"AUSTRALIA","AUS",2007,"March",0,0,38,0,0,0
"AUSTRALIA","AUS",2007,"April",0,0,43,0,0,0
"AUSTRALIA","AUS",2007,"May",0,0,22,0,0,0
"AUSTRALIA","AUS",2007,"June",0,0,17,0,0,0
"AUSTRALIA","AUS",2007,"July",0,0,24,0,0,0
"AUSTRALIA","AUS",2007,"August",0,0,30,0,0,0
"AUSTRALIA","AUS",2007,"September",0,0,10,0,0,0
"AUSTRALIA","AUS",2007,"October",0,0,24,0,0,0
"AUSTRALIA","AUS",2007,"November",0,0,23,0,0,0
"AUSTRALIA","AUS",2007,"December",0,0,29,0,0,0
"AUSTRALIA","AUS",2008,"January",0,557,0,0,0,0
"AUSTRALIA","AUS",2009,"January",0,0,344,0,0,0
"AUSTRALIA","AUS",2009,"February",0,0,390,0,0,0
"AUSTRALIA","AUS",2009,"March",0,0,277,0,0,0
"AUSTRALIA","AUS",2009,"April",0,0,103,0,0,0
"AUSTRALIA","AUS",2009,"May",0,0,48,0,0,0
"AUSTRALIA","AUS",2009,"June",0,0,44,0,0,0
"AUSTRALIA","AUS",2009,"July",0,0,32,0,0,0
"AUSTRALIA","AUS",2009,"August",0,0,36,0,0,0
"AUSTRALIA","AUS",2009,"September",0,0,20,0,0,0
"AUSTRALIA","AUS",2009,"October",0,0,29,0,0,0
"AUSTRALIA","AUS",2009,"November",0,0,38,0,0,0
"AUSTRALIA","AUS",2009,"December",0,0,43,0,0,0
"AUSTRALIA","AUS",2010,"January",0,0,48,0,0,0
"AUSTRALIA","AUS",2010,"February",0,0,59,0,0,0
"AUSTRALIA","AUS",2010,"March",0,0,56,0,0,0
"AUSTRALIA","AUS",2010,"April",0,0,70,0,0,0
"AUSTRALIA","AUS",2010,"May",0,0,90,0,0,0
"AUSTRALIA","AUS",2010,"June",0,0,114,0,0,0
"AUSTRALIA","AUS",2010,"July",0,0,142,0,0,0
"AUSTRALIA","AUS",2010,"August",0,0,88,0,0,0
"AUSTRALIA","AUS",2010,"September",0,0,93,0,0,0
"AUSTRALIA","AUS",2010,"October",0,0,146,0,0,0
"AUSTRALIA","AUS",2010,"November",0,0,172,0,0,0
"AUSTRALIA","AUS",2010,"December",0,0,150,0,0,0
"AUSTRALIA","AUS",2011,"January",0,0,163,0,0,0
"AUSTRALIA","AUS",2011,"February",0,0,142,0,0,0
"AUSTRALIA","AUS",2011,"March",0,0,63,0,0,0
"AUSTRALIA","AUS",2011,"April",0,0,45,0,0,0
"AUSTRALIA","AUS",2011,"May",0,0,39,0,0,0
"AUSTRALIA","AUS",2011,"June",0,0,37,0,0,0
"AUSTRALIA","AUS",2011,"July",0,0,49,0,0,0
"AUSTRALIA","AUS",2011,"August",0,0,33,0,0,0
"AUSTRALIA","AUS",2011,"September",0,0,34,0,0,0
"AUSTRALIA","AUS",2011,"October",0,0,35,0,0,0
"AUSTRALIA","AUS",2011,"November",0,0,58,0,0,0
"AUSTRALIA","AUS",2011,"December",0,0,123,0,0,0
"AUSTRALIA","AUS",2012,"January",0,0,263,0,0,0
"AUSTRALIA","AUS",2012,"February",0,0,217,0,0,0
"AUSTRALIA","AUS",2012,"March",0,0,212,0,0,0
"AUSTRALIA","AUS",2012,"April",0,0,185,0,0,0
"AUSTRALIA","AUS",2012,"May",0,0,138,0,0,0
"AUSTRALIA","AUS",2012,"June",0,0,95,0,0,0
"AUSTRALIA","AUS",2012,"July",0,0,72,0,0,0
"AUSTRALIA","AUS",2012,"August",0,0,82,0,0,0
"AUSTRALIA","AUS",2012,"September",0,0,47,0,0,0
"AUSTRALIA","AUS",2012,"October",0,0,81,0,0,0
"AUSTRALIA","AUS",2012,"November",0,0,60,0,0,0
"AUSTRALIA","AUS",2012,"December",0,0,87,0,0,0
"AUSTRALIA","AUS",2013,"January",0,1841,0,0,0,0
"AUSTRALIA","AUS",2014,"January",0,1721,0,0,0,0
"AUSTRALIA","AUS",2015,"January",0,1716,0,0,0,0
"AUSTRALIA","AUS",2016,"January",0,0,237,0,0,0
"AUSTRALIA","AUS",2016,"February",0,0,197,0,0,0
"AUSTRALIA","AUS",2016,"March",0,0,316,0,0,0
"AUSTRALIA","AUS",2016,"April",0,0,305,0,0,0
"AUSTRALIA","AUS",2016,"May",0,0,208,0,0,0
"AUSTRALIA","AUS",2016,"June",0,0,195,0,0,0
"AUSTRALIA","AUS",2016,"July",0,0,195,0,0,0
"AUSTRALIA","AUS",2016,"August",0,0,141,0,0,0
"AUSTRALIA","AUS",2016,"September",0,0,103,0,0,0
"AUSTRALIA","AUS",2016,"October",0,0,122,0,0,0
"AUSTRALIA","AUS",2016,"November",0,0,113,0,0,0
"AUSTRALIA","AUS",2016,"December",0,0,107,0,0,0
"AUSTRALIA","AUS",2017,"January",0,0,189,0,0,0
"AUSTRALIA","AUS",2017,"February",0,0,134,0,0,0
"AUSTRALIA","AUS",2017,"March",0,0,99,0,0,0
"AUSTRALIA","AUS",2017,"April",0,0,90,0,0,0
"AUSTRALIA","AUS",2017,"May",0,0,80,0,0,0
"AUSTRALIA","AUS",2017,"June",0,0,72,0,0,0
"AUSTRALIA","AUS",2017,"July",0,0,90,0,0,0
"AUSTRALIA","AUS",2017,"August",0,0,57,0,0,0
"AUSTRALIA","AUS",2017,"September",0,0,53,0,0,0
"AUSTRALIA","AUS",2017,"October",0,0,119,0,0,0
"AUSTRALIA","AUS",2017,"November",0,0,76,0,0,0
"AUSTRALIA","AUS",2017,"December",0,0,76,0,0,0
"AUSTRALIA","AUS",2018,"January",0,0,156,0,0,0
"AUSTRALIA","AUS",2018,"February",0,0,45,0,0,0
"AUSTRALIA","AUS",2018,"March",0,0,57,0,0,0
"AUSTRALIA","AUS",2018,"April",0,0,50,0,0,0
"AUSTRALIA","AUS",2018,"May",0,0,77,0,0,0
"AUSTRALIA","AUS",2018,"June",0,0,73,0,0,0
"AUSTRALIA","AUS",2018,"July",0,0,86,0,0,0
"AUSTRALIA","AUS",2018,"August",0,0,48,0,0,0
"AUSTRALIA","AUS",2018,"September",0,0,44,0,0,0
"AUSTRALIA","AUS",2018,"October",0,0,104,0,0,0
"AUSTRALIA","AUS",2018,"November",0,0,99,0,0,0
"AUSTRALIA","AUS",2018,"December",0,0,94,0,0,0
"AUSTRALIA","AUS",2019,"January",0,0,158,0,0,0
"AUSTRALIA","AUS",2019,"February",0,0,134,0,0,0
"AUSTRALIA","AUS",2019,"March",0,0,124,0,0,0
"AUSTRALIA","AUS",2019,"April",0,0,139,0,0,0
"AUSTRALIA","AUS",2019,"May",0,0,179,0,0,0
"AUSTRALIA","AUS",2019,"June",0,0,121,0,0,0
"AUSTRALIA","AUS",2019,"July",0,0,151,0,0,0
"AUSTRALIA","AUS",2019,"August",0,0,96,0,0,0
"AUSTRALIA","AUS",2019,"September",0,0,83,0,0,0
"AUSTRALIA","AUS",2019,"October",0,0,103,0,0,0
"AUSTRALIA","AUS",2019,"November",0,0,108,0,0,0
"AUSTRALIA","AUS",2019,"December",0,0,73,0,0,0
"AUSTRALIA","AUS",2020,"January",0,0,73,0,0,0
"AUSTRALIA","AUS",2020,"February",0,0,58,0,0,0
"AUSTRALIA","AUS",2020,"March",0,0,83,0,0,0
"AUSTRALIA","AUS",2020,"April",0,0,6,0,0,0
"AUSTRALIA","AUS",2020,"May",0,0,1,0,0,0
"AUSTRALIA","AUS",2020,"June",0,0,1,0,0,0
"AUSTRALIA","AUS",2020,"July",0,0,1,0,0,0
"AUSTRALIA","AUS",2020,"August",0,0,0,0,0,0
"AUSTRALIA","AUS",2020,"September",0,0,0,0,0,0
"AUSTRALIA","AUS",2020,"October",0,0,0,0,0,0
"AUSTRALIA","AUS",2020,"November",0,0,1,0,0,0
"AUSTRALIA","AUS",2020,"December",0,0,0,0,0,0
"AUSTRALIA","AUS",2021,"January",0,0,0,0,0,0
"AUSTRALIA","AUS",2021,"February",0,0,0,0,0,0
"AUSTRALIA","AUS",2021,"March",0,0,0,0,0,0
"AUSTRALIA","AUS",2021,"April",0,0,1,0,0,0
"AUSTRALIA","AUS",2021,"May",0,0,1,0,0,0
"AUSTRALIA","AUS",2021,"June",0,0,0,0,0,0
"AUSTRALIA","AUS",2021,"July",0,0,1,0,0,0
"AUSTRALIA","AUS",2021,"August",0,0,0,0,0,0
"AUSTRALIA","AUS",2021,"September",0,0,0,0,0,0
"AUSTRALIA","AUS",2021,"October",0,0,3,0,0,0
"AUSTRALIA","AUS",2021,"November",0,0,3,0,0,0
"AUSTRALIA","AUS",2021,"December",0,0,2,0,0,0
"AUSTRALIA","AUS",2022,"January",0,0,3,0,0,0
"AUSTRALIA","AUS",2022,"February",0,0,4,0,0,0
"AUSTRALIA","AUS",2022,"March",0,0,11,0,0,0
"AUSTRALIA","AUS",2022,"April",0,0,14,0,0,0
"AUSTRALIA","AUS",2022,"May",0,0,25,0,0,0
"AUSTRALIA","AUS",2022,"June",0,0,34,0,0,0
"AUSTRALIA","AUS",2022,"July",0,0,51,0,0,0
"AUSTRALIA","AUS",2022,"August",0,0,48,0,0,0
"AUSTRALIA","AUS",2022,"September",0,0,80,0,0,0
"AUSTRALIA","AUS",2022,"October",0,0,122,0,0,0
"AUSTRALIA","AUS",2022,"November",0,0,85,0,0,0
"AUSTRALIA","AUS",2022,"December",0,0,58,0,0,0
"AUSTRALIA","AUS",2023,"January",0,0,81,0,0,0
"AUSTRALIA","AUS",2023,"February",0,0,80,0,0,0
"AUSTRALIA","AUS",2023,"March",0,0,89,0,0,0
"AUSTRALIA","AUS",2023,"April",0,0,81,0,0,0
"AUSTRALIA","AUS",2023,"May",0,0,82,0,0,0
"AUSTRALIA","AUS",2023,"June",0,0,74,0,0,0
"AUSTRALIA","AUS",2023,"July",0,0,105,0,0,0
"AUSTRALIA","AUS",2023,"August",0,0,97,0,0,0
"AUSTRALIA","AUS",2023,"September",0,0,24,0,0,0
"BAHAMAS","BHS",1960,"January",0,0,0,0,0,0
"BAHAMAS","BHS",1961,"January",0,0,0,0,0,0
"BAHAMAS","BHS",1962,"January",0,0,0,0,0,0
"BAHAMAS","BHS",1963,"January",0,0,0,0,0,0
"BAHAMAS","BHS",1964,"January",0,0,0,0,0,0
"BAHAMAS","BHS",1965,"January",0,0,0,0,0,0
"BAHAMAS","BHS",1966,"January",0,0,0,0,0,0
"BAHAMAS","BHS",1967,"January",0,0,0,0,0,0
"BAHAMAS","BHS",1968,"January",0,0,0,0,0,0
"BAHAMAS","BHS",1969,"January",0,0,0,0,0,0
"BAHAMAS","BHS",1970,"January",0,0,0,0,0,0
"BAHAMAS","BHS",1980,"January",0,0,0,0,0,0
"BAHAMAS","BHS",1981,"January",0,0,0,0,0,0
"BAHAMAS","BHS",1982,"January",0,0,0,0,0,0
"BAHAMAS","BHS",1983,"January",0,0,0,0,0,0
"BAHAMAS","BHS",1984,"January",0,0,0,0,0,0
"BAHAMAS","BHS",1985,"January",0,0,0,0,0,0
"BAHAMAS","BHS",1986,"January",0,0,0,0,0,0
"BAHAMAS","BHS",1987,"January",0,0,0,0,0,0
"BAHAMAS","BHS",1988,"January",0,0,0,0,0,0
"BAHAMAS","BHS",1989,"January",0,87,0,0,0,0
"BAHAMAS","BHS",1990,"January",0,2,0,0,0,0
"BAHAMAS","BHS",1991,"January",0,0,0,0,0,0
"BAHAMAS","BHS",1992,"January",0,0,0,0,0,0
"BAHAMAS","BHS",1995,"January",0,1,0,0,0,0
"BAHAMAS","BHS",1996,"January",0,0,0,0,0,0
"BAHAMAS","BHS",1997,"January",0,0,0,0,0,0
"BAHAMAS","BHS",1998,"January",0,336,0,0,0,0
"BAHAMAS","BHS",1999,"January",0,0,0,0,0,0
"BAHAMAS","BHS",2000,"January",0,0,0,0,0,0
"BAHAMAS","BHS",2001,"January",0,0,0,0,0,0
"BAHAMAS","BHS",2002,"January",0,0,0,0,0,0
"BAHAMAS","BHS",2003,"January",0,180,0,0,0,0
"BAHAMAS","BHS",2004,"January",0,1,0,0,0,0
"BAHAMAS","BHS",2005,"January",0,0,0,0,0,0
"BAHAMAS","BHS",2006,"January",0,1,0,0,0,0
"BAHAMAS","BHS",2007,"January",0,0,0,0,0,0
"BAHAMAS","BHS",2008,"January",0,1,0,0,0,0
"BAHAMAS","BHS",2009,"January",0,0,0,0,0,0
"BAHAMAS","BHS",2010,"January",0,8,0,0,0,0
"BAHAMAS","BHS",2011,"January",0,7000,0,0,0,0
"BAHAMAS","BHS",2012,"January",0,3,0,0,0,0
"BAHAMAS","BHS",2013,"January",0,3,0,0,0,0
"BAHAMAS","BHS",2015,"January",0,3,0,0,0,0
"BAHAMAS","BHS",2016,"January",0,0,0,0,0,0
"BAHAMAS","BHS",2016,"May",0,12,0,0,0,0
"BAHAMAS","BHS",2017,"January",0,0,0,0,0,0
"BAHAMAS","BHS",2017,"February",0,0,0,0,0,0
"BAHAMAS","BHS",2017,"March",0,0,0,0,0,0
"BAHAMAS","BHS",2017,"May",0,0,0,0,0,0
"BAHAMAS","BHS",2017,"June",0,0,0,0,0,0
"BAHAMAS","BHS",2017,"July",0,0,0,0,0,0
"BAHAMAS","BHS",2017,"August",0,0,0,0,0,0
"BAHAMAS","BHS",2017,"September",0,10,0,0,0,0
"BAHAMAS","BHS",2017,"October",0,0,0,0,0,0
"BAHAMAS","BHS",2017,"November",0,0,0,0,0,0
"BAHAMAS","BHS",2017,"December",0,0,0,0,0,0
"BAHAMAS","BHS",2018,"January",0,2,0,0,0,0
"BAHAMAS","BHS",2018,"March",0,0,0,0,0,0
"BAHAMAS","BHS",2018,"April",0,0,0,0,0,0
"BAHAMAS","BHS",2018,"May",0,0,0,0,0,0
"BAHAMAS","BHS",2018,"September",0,0,0,0,0,0
"BAHAMAS","BHS",2018,"October",0,0,0,0,0,0
"BAHAMAS","BHS",2018,"November",0,0,0,0,0,0
"BAHAMAS","BHS",2018,"December",0,0,0,0,0,0
"BAHAMAS","BHS",2019,"January",0,0,0,0,0,0
"BAHAMAS","BHS",2019,"February",0,0,0,0,0,0
"BAHAMAS","BHS",2019,"March",0,0,0,0,0,0
"BAHAMAS","BHS",2019,"April",0,0,0,0,0,0
"BAHAMAS","BHS",2019,"May",0,0,0,0,0,0
"BAHAMAS","BHS",2019,"June",0,15,0,0,0,0
"BAHAMAS","BHS",2019,"November",0,1,0,0,0,0
"BAHAMAS","BHS",2019,"December",0,0,0,0,0,0
"BAHAMAS","BHS",2020,"January",0,0,0,0,0,0
"BAHAMAS","BHS",2020,"February",0,1,0,0,0,0
"BAHAMAS","BHS",2020,"March",0,0,0,0,0,0
"BAHAMAS","BHS",2020,"April",0,0,0,0,0,0
"BAHAMAS","BHS",2020,"May",0,0,0,0,0,0
"BAHAMAS","BHS",2020,"June",0,0,0,0,0,0
"BAHAMAS","BHS",2020,"July",0,0,0,0,0,0
"BAHAMAS","BHS",2020,"August",0,0,0,0,0,0
"BAHAMAS","BHS",2020,"September",0,0,0,0,0,0
"BAHAMAS","BHS",2020,"October",0,0,0,0,0,0
"BAHAMAS","BHS",2020,"November",0,0,0,0,0,0
"BAHAMAS","BHS",2020,"December",0,0,0,0,0,0
"BANGLADESH","BGD",1980,"January",0,4,0,0,0,0
"BANGLADESH","BGD",1985,"January",0,0,0,0,0,0
"BANGLADESH","BGD",1986,"January",0,0,0,0,0,0
"BANGLADESH","BGD",1987,"January",0,0,0,0,0,0
"BANGLADESH","BGD",1988,"January",0,0,0,0,0,0
"BANGLADESH","BGD",1989,"January",0,0,0,0,0,0
"BANGLADESH","BGD",1990,"January",0,0,0,0,0,0
"BANGLADESH","BGD",1991,"January",0,0,0,0,0,0
"BANGLADESH","BGD",1992,"January",0,0,0,0,0,0
"BANGLADESH","BGD",1993,"January",0,0,0,0,0,0
"BANGLADESH","BGD",1994,"January",0,0,0,0,0,0
"BANGLADESH","BGD",1995,"January",0,0,0,0,0,0
"BANGLADESH","BGD",1996,"January",0,0,0,0,0,0
"BANGLADESH","BGD",1997,"January",0,0,0,0,0,0
"BANGLADESH","BGD",1998,"January",0,0,0,0,0,0
"BANGLADESH","BGD",1999,"January",0,273,0,0,0,0
"BANGLADESH","BGD",2000,"January",0,5551,0,0,0,0
"BANGLADESH","BGD",2001,"January",0,2430,0,0,0,0
"BANGLADESH","BGD",2002,"January",0,6132,0,0,0,0
"BANGLADESH","BGD",2003,"January",0,486,0,0,0,0
"BANGLADESH","BGD",2004,"January",0,3934,0,0,0,0
"BANGLADESH","BGD",2005,"January",0,1048,0,0,0,0
"BANGLADESH","BGD",2006,"January",0,2200,0,0,0,0
"BANGLADESH","BGD",2007,"January",0,466,0,0,0,0
"BANGLADESH","BGD",2008,"January",0,1153,0,0,0,0
"BANGLADESH","BGD",2008,"February",0,0,0,0,0,0
"BANGLADESH","BGD",2008,"March",0,0,0,0,0,0
"BANGLADESH","BGD",2008,"April",0,0,0,0,0,0
"BANGLADESH","BGD",2008,"May",0,0,0,0,0,0
"BANGLADESH","BGD",2008,"June",0,0,0,0,0,0
"BANGLADESH","BGD",2008,"July",0,0,0,160,0,0
"BANGLADESH","BGD",2008,"August",0,0,0,473,0,0
"BANGLADESH","BGD",2008,"September",0,0,0,334,0,0
"BANGLADESH","BGD",2008,"October",0,0,0,184,0,0
"BANGLADESH","BGD",2008,"November",0,0,0,0,0,0
"BANGLADESH","BGD",2008,"December",0,0,0,0,0,0
"BANGLADESH","BGD",2009,"January",0,474,0,0,0,0
"BANGLADESH","BGD",2009,"February",0,0,0,0,0,0
"BANGLADESH","BGD",2009,"March",0,0,0,0,0,0
"BANGLADESH","BGD",2009,"April",0,0,0,0,0,0
"BANGLADESH","BGD",2009,"May",0,0,0,1,0,0
"BANGLADESH","BGD",2009,"June",0,0,0,0,0,0
"BANGLADESH","BGD",2009,"July",0,0,0,4,0,0
"BANGLADESH","BGD",2009,"August",0,0,0,125,0,0
"BANGLADESH","BGD",2009,"September",0,0,0,188,0,0
"BANGLADESH","BGD",2009,"October",0,0,0,154,0,0
"BANGLADESH","BGD",2009,"November",0,0,0,0,0,0
"BANGLADESH","BGD",2009,"December",0,0,0,0,0,0
"BANGLADESH","BGD",2010,"January",0,409,0,0,0,0
"BANGLADESH","BGD",2010,"February",0,0,0,0,0,0
"BANGLADESH","BGD",2010,"March",0,0,0,0,0,0
"BANGLADESH","BGD",2010,"April",0,0,0,0,0,0
"BANGLADESH","BGD",2010,"May",0,0,0,0,0,0
"BANGLADESH","BGD",2010,"June",0,0,0,0,0,0
"BANGLADESH","BGD",2010,"July",0,0,0,61,0,0
"BANGLADESH","BGD",2010,"August",0,0,0,183,0,0
"BANGLADESH","BGD",2010,"September",0,0,0,120,0,0
"BANGLADESH","BGD",2010,"October",0,0,0,45,0,0
"BANGLADESH","BGD",2010,"November",0,0,0,0,0,0
"BANGLADESH","BGD",2010,"December",0,0,0,0,0,0
"BANGLADESH","BGD",2011,"January",0,0,0,0,0,0
"BANGLADESH","BGD",2011,"February",0,0,0,0,0,0
"BANGLADESH","BGD",2011,"March",0,0,0,0,0,0
"BANGLADESH","BGD",2011,"April",0,0,0,0,0,0
"BANGLADESH","BGD",2011,"May",0,0,0,0,0,0
"BANGLADESH","BGD",2011,"June",0,0,0,61,0,0
"BANGLADESH","BGD",2011,"July",0,0,0,255,0,0
"BANGLADESH","BGD",2011,"August",0,0,0,691,0,0
"BANGLADESH","BGD",2011,"September",0,0,0,193,0,0
"BANGLADESH","BGD",2011,"October",0,0,0,114,0,0
"BANGLADESH","BGD",2011,"November",0,0,0,36,0,0
"BANGLADESH","BGD",2011,"December",0,0,0,9,0,0
"BANGLADESH","BGD",2012,"January",0,0,0,0,0,0
"BANGLADESH","BGD",2012,"February",0,0,0,0,0,0
"BANGLADESH","BGD",2012,"March",0,0,0,0,0,0
"BANGLADESH","BGD",2012,"April",0,0,0,0,0,0
"BANGLADESH","BGD",2012,"May",0,0,0,0,0,0
"BANGLADESH","BGD",2012,"June",0,0,0,16,0,0
"BANGLADESH","BGD",2012,"July",0,0,0,108,0,0
"BANGLADESH","BGD",2012,"August",0,0,0,138,0,0
"BANGLADESH","BGD",2012,"September",0,0,0,262,0,0
"BANGLADESH","BGD",2012,"October",0,0,0,90,0,0
"BANGLADESH","BGD",2012,"November",0,0,0,57,0,0
"BANGLADESH","BGD",2012,"December",0,0,0,0,0,0
"BANGLADESH","BGD",2013,"January",0,0,0,0,0,0
"BANGLADESH","BGD",2013,"February",0,0,0,0,0,0
"BANGLADESH","BGD",2013,"March",0,0,0,0,0,0
"BANGLADESH","BGD",2013,"April",0,0,0,0,0,0
"BANGLADESH","BGD",2013,"May",0,0,0,4,0,0
"BANGLADESH","BGD",2013,"June",0,0,0,44,0,0
"BANGLADESH","BGD",2013,"July",0,0,0,220,0,0
"BANGLADESH","BGD",2013,"August",0,0,0,353,0,0
"BANGLADESH","BGD",2013,"September",0,0,0,495,0,0
"BANGLADESH","BGD",2013,"October",0,0,0,363,0,0
"BANGLADESH","BGD",2013,"November",0,0,0,212,0,0
"BANGLADESH","BGD",2013,"December",0,0,0,58,0,0
"BANGLADESH","BGD",2014,"January",0,0,0,15,0,0
"BANGLADESH","BGD",2014,"February",0,0,0,7,0,0
"BANGLADESH","BGD",2014,"March",0,0,0,2,0,0
"BANGLADESH","BGD",2014,"April",0,0,0,0,0,0
"BANGLADESH","BGD",2014,"May",0,0,0,8,0,0
"BANGLADESH","BGD",2014,"June",0,0,0,9,0,0
"BANGLADESH","BGD",2014,"July",0,0,0,82,0,0
"BANGLADESH","BGD",2014,"August",0,0,0,80,0,0
"BANGLADESH","BGD",2014,"September",0,0,0,76,0,0
"BANGLADESH","BGD",2014,"October",0,0,0,63,0,0
"BANGLADESH","BGD",2014,"November",0,0,0,22,0,0
"BANGLADESH","BGD",2014,"December",0,0,0,11,0,0
"BANGLADESH","BGD",2015,"January",0,0,0,0,0,0
"BANGLADESH","BGD",2015,"February",0,0,0,0,0,0
"BANGLADESH","BGD",2015,"March",0,0,0,2,0,0
