Entity,month_year,total_cases,avg_temp,hemisphere
Cambodia,2022-11,66,27.074997,Southern
Cameroon,2022-11,5,24.803705,Southern
Canada,2022-11,10482,-11.012223,Northern
Chile,2022-11,98,11.839492,Southern
China,2022-11,1611,1.543234,Northern
Colombia,2022-11,93,23.76022,Southern
Cote d'Ivoire,2022-11,1,26.146381,Southern
Croatia,2022-11,24,8.562805,Northern
Czechia,2022-11,53,4.3937073,Northern
Denmark,2022-11,198,7.854984,Northern
Dominican Republic,2022-11,44,24.526533,Southern
Ecuador,2022-11,103,20.796894,Southern
Egypt,2022-11,720,18.949636,Northern
El Salvador,2022-11,4,26.00909,Southern
Estonia,2022-11,105,2.32139,Northern
Ethiopia,2022-11,17,23.183668,Southern
Finland,2022-11,38,-1.6551543,Northern
France,2022-11,659,11.594934,Northern
Georgia,2022-11,91,5.2535477,Northern
Germany,2022-11,570,6.417493,Northern
Ghana,2022-11,72,27.569948,Southern
Greece,2022-11,35,13.073051,Northern
Guatemala,2022-11,26,22.864746,Southern
Guinea,2022-11,1,25.176096,Southern
Haiti,2022-11,15,25.188051,Southern
Hong Kong,2022-11,25,22.801527,Southern
Hungary,2022-11,6,6.859105,Northern
Iceland,2022-11,126,2.143299,Northern
India,2022-11,50,20.72971,Northern
Indonesia,2022-11,24,25.465786,Southern
Iran,2022-11,1869,13.945292,Northern
Iraq,2022-11,249,18.102448,Northern
Ireland,2022-11,156,9.026627,Northern
Israel,2022-11,6,18.724577,Northern
Italy,2022-11,1260,10.507581,Northern
Jamaica,2022-11,25,26.129152,Southern
Japan,2022-11,29,10.525162,Northern
Jordan,2022-11,51,15.967749,Northern
Kazakhstan,2022-11,154,-1.9642572,Northern
Kenya,2022-11,40,25.466343,Southern
Kyrgyzstan,2022-11,20,-6.2429786,Northern
Laos,2022-11,71,23.111364,Southern
Latvia,2022-11,1,2.2567184,Northern
Lebanon,2022-11,19,13.568306,Northern
Lithuania,2022-11,257,2.6461365,Northern
Luxembourg,2022-11,28,7.397135,Northern
Madagascar,2022-11,14,23.999714,Southern
Malaysia,2022-11,511,25.369678,Southern
Mauritius,2022-11,3,23.43489,Southern
Moldova,2022-11,19,5.651127,Northern
Montenegro,2022-11,1,7.6275253,Northern
Morocco,2022-11,4,16.971039,Northern
Mozambique,2022-11,63,26.728151,Southern
Namibia,2022-11,1,24.371416,Southern
Nepal,2022-11,20,10.27105,Northern
Netherlands,2022-11,235,8.731432,Northern
New Caledonia,2022-11,1,24.337065,Southern
Nicaragua,2022-11,35,25.092937,Southern
Niger,2022-11,24,22.48949,Southern
Norway,2022-11,379,-0.30717736,Northern
Oman,2022-11,184,25.973265,Southern
Pakistan,2022-11,234,15.727745,Northern
Palestine,2022-11,155,18.842806,Northern
Paraguay,2022-11,53,25.147823,Southern
Peru,2022-11,8,19.544355,Southern
Philippines,2022-11,27,26.337105,Southern
Poland,2022-11,14,4.2296543,Northern
Portugal,2022-11,556,13.2053,Northern
Qatar,2022-11,950,26.661594,Northern
Russia,2022-11,1589,-14.549047,Northern
Saudi Arabia,2022-11,254,22.809145,Northern
Senegal,2022-11,44,26.857037,Southern
Serbia,2022-11,2,7.8251505,Northern
Slovenia,2022-11,66,6.712169,Northern
Somalia,2022-11,7,25.84337,Southern
South Africa,2022-11,16,20.566969,Southern
South Korea,2022-11,85,9.460378,Northern
Spain,2022-11,1434,11.519048,Northern
Sri Lanka,2022-11,62,25.430883,Southern
Sweden,2022-11,140,0.70700216,Northern
Switzerland,2022-11,80,2.7109785,Northern
Tanzania,2022-11,12,24.37494,Southern
Thailand,2022-11,74,25.908909,Southern
Togo,2022-11,26,27.228588,Southern
Tunisia,2022-11,39,17.293612,Northern
Turkey,2022-11,94,8.921244,Northern
Uganda,2022-11,10,22.865522,Southern
Ukraine,2022-11,22,4.0383263,Northern
United Arab Emirates,2022-11,600,26.631512,Northern
United Kingdom,2022-11,2197,8.764224,Northern
United States,2022-11,9299,2.6808946,Northern
Vietnam,2022-11,74,23.860651,Southern
Zambia,2022-11,30,23.781702,Southern
Afghanistan,2022-12,66,1.250607,Northern
Algeria,2022-12,17,16.84366,Northern
Argentina,2022-12,99,21.788864,Southern
Australia,2022-12,101,26.711527,Southern
Austria,2022-12,858,-0.8831945,Northern
Bahrain,2022-12,158,21.4292,Southern
Belgium,2022-12,2213,3.5393953,Northern
Bhutan,2022-12,32,3.594337,Northern
Bolivia,2022-12,1,22.036959,Southern
Brazil,2022-12,38,25.081274,Southern
Bulgaria,2022-12,28,4.715662,Northern
Burkina Faso,2022-12,8,26.228916,Southern
Cambodia,2022-12,22,25.25222,Southern
Canada,2022-12,4816,-18.289179,Northern
Chile,2022-12,32,12.796072,Southern
China,2022-12,725,-6.6612062,Northern
Colombia,2022-12,42,24.125082,Southern
Cote d'Ivoire,2022-12,11,25.797466,Southern
Croatia,2022-12,381,5.886277,Northern
Czechia,2022-12,547,0.3925295,Northern
Denmark,2022-12,2186,1.8619571,Northern
Dominican Republic,2022-12,8,22.846405,Southern
Ecuador,2022-12,112,21.274956,Southern
Egypt,2022-12,506,16.274855,Northern
El Salvador,2022-12,1,25.614628,Southern
Estonia,2022-12,334,-3.1351418,Northern
Ethiopia,2022-12,95,23.041527,Southern
Finland,2022-12,86,-6.5101867,Northern
France,2022-12,5556,8.152835,Northern
Georgia,2022-12,114,0.12568134,Northern
Germany,2022-12,609,1.8380822,Northern
Ghana,2022-12,27,27.259335,Southern
Greece,2022-12,147,10.350557,Northern
Guatemala,2022-12,1,21.318798,Southern
Haiti,2022-12,56,23.633995,Southern
Hong Kong,2022-12,24,15.275391,Southern
Hungary,2022-12,26,3.0022852,Northern
Iceland,2022-12,277,-7.033278,Northern
India,2022-12,92,18.373375,Northern
Indonesia,2022-12,20,25.291067,Southern
Iran,2022-12,418,7.792683,Northern
Iraq,2022-12,81,12.842486,Northern
Ireland,2022-12,1073,4.4825673,Northern
Israel,2022-12,33,15.091716,Northern
Italy,2022-12,2210,7.788112,Northern
Jamaica,2022-12,7,25.050152,Southern
Japan,2022-12,171,2.6688933,Northern
Jordan,2022-12,72,11.507843,Northern
Kazakhstan,2022-12,157,-11.692806,Northern
Kenya,2022-12,13,25.705936,Southern
Kyrgyzstan,2022-12,22,-12.859912,Northern
Laos,2022-12,22,18.96342,Southern
Latvia,2022-12,90,-3.3276286,Northern
Lebanon,2022-12,43,10.114278,Northern
Libya,2022-12,5,16.395802,Southern
Lithuania,2022-12,302,-2.6583183,Northern
Luxembourg,2022-12,286,2.6499665,Northern
Madagascar,2022-12,5,24.49101,Southern
Malaysia,2022-12,783,24.82016,Southern
Mauritius,2022-12,9,24.732552,Southern
Moldova,2022-12,139,1.4090649,Northern
Mongolia,2022-12,1,-18.873747,Northern
Montenegro,2022-12,6,5.610624,Northern
Morocco,2022-12,11,13.6699915,Northern
Mozambique,2022-12,33,26.068035,Southern
Nepal,2022-12,20,7.1612873,Northern
Netherlands,2022-12,1265,3.9458814,Northern
Nicaragua,2022-12,11,24.430092,Southern
Niger,2022-12,42,20.652306,Southern
Norway,2022-12,899,-8.163945,Northern
Oman,2022-12,20,22.64085,Southern
Pakistan,2022-12,427,10.652929,Northern
Palestine,2022-12,124,15.29309,Northern
Panama,2022-12,1,24.509039,Southern
Paraguay,2022-12,53,28.599417,Southern
Philippines,2022-12,24,25.385586,Southern
Poland,2022-12,109,0.42282152,Northern
Portugal,2022-12,620,12.476156,Northern
Qatar,2022-12,518,21.23179,Northern
Russia,2022-12,9534,-19.86686,Northern
Saudi Arabia,2022-12,43,17.789877,Northern
Senegal,2022-12,10,25.979176,Southern
Serbia,2022-12,88,4.5024586,Northern
Slovenia,2022-12,865,2.797901,Northern
Somalia,2022-12,2,25.481215,Southern
South Africa,2022-12,7,22.015827,Southern
South Korea,2022-12,143,-1.5366856,Northern
Spain,2022-12,1494,9.643373,Northern
Sri Lanka,2022-12,23,24.796713,Southern
Sweden,2022-12,881,-6.6104527,Northern
Switzerland,2022-12,619,-1.5227109,Northern
Tanzania,2022-12,64,23.536104,Southern
Thailand,2022-12,38,23.382895,Southern
Togo,2022-12,8,26.863672,Southern
Tunisia,2022-12,214,15.339045,Northern
Turkey,2022-12,341,5.403489,Northern
Uganda,2022-12,3,23.110607,Southern
Ukraine,2022-12,115,0.5233606,Northern
United Arab Emirates,2022-12,111,21.962015,Northern
United Kingdom,2022-12,9827,3.6747591,Northern
United States,2022-12,8540,-1.6682689,Northern
Vietnam,2022-12,31,19.339176,Southern
Zambia,2022-12,3,22.524113,Southern
Afghanistan,2023-01,92,-4.335608,Northern
Albania,2023-01,190,5.506792,Northern
Algeria,2023-01,6,12.240073,Northern
Argentina,2023-01,60,22.81284,Southern
Armenia,2023-01,261,-4.6095943,Northern
Australia,2023-01,123,27.327576,Southern
Austria,2023-01,309,-0.4018411,Northern
Bahrain,2023-01,140,17.409576,Southern
Bangladesh,2023-01,6,18.2696,Northern
Belarus,2023-01,260,-0.6730446,Northern
Belgium,2023-01,1668,4.651892,Northern
Bhutan,2023-01,25,1.8234136,Northern
Brazil,2023-01,100,24.774004,Southern
Brunei,2023-01,15,25.964426,Southern
Bulgaria,2023-01,479,4.576469,Northern
Burkina Faso,2023-01,11,25.95759,Southern
Cambodia,2023-01,12,24.996891,Southern
Cameroon,2023-01,11,25.053923,Southern
Canada,2023-01,957,-17.393269,Northern
Chile,2023-01,10,13.704947,Southern
China,2023-01,148,-7.0017796,Northern
Colombia,2023-01,16,23.788654,Southern
Costa Rica,2023-01,6,22.090235,Southern
Cote d'Ivoire,2023-01,33,26.730566,Southern
Croatia,2023-01,487,5.033002,Northern
Czechia,2023-01,339,2.1997519,Northern
Democratic Republic of Congo,2023-01,3,24.572355,Southern
Denmark,2023-01,3567,4.0694976,Northern
Dominican Republic,2023-01,13,22.396652,Southern
East Timor,2023-01,27,25.22184,Southern
Ecuador,2023-01,35,21.146172,Southern
Egypt,2023-01,203,14.337647,Northern
El Salvador,2023-01,1,25.986494,Southern
Estonia,2023-01,157,-1.4607122,Northern
Ethiopia,2023-01,91,23.268892,Southern
Fiji,2023-01,119,26.330687,Southern
France,2023-01,3633,7.5844464,Northern
Georgia,2023-01,34,-2.301658,Northern
Germany,2023-01,130,3.6264935,Northern
Ghana,2023-01,13,27.892776,Southern
Greece,2023-01,69,8.228981,Northern
Guinea,2023-01,8,25.55323,Southern
Haiti,2023-01,108,23.182856,Southern
Honduras,2023-01,1,22.15183,Southern
Hong Kong,2023-01,118,15.980258,Southern
Hungary,2023-01,177,4.3665476,Northern
Iceland,2023-01,180,-4.223938,Northern
India,2023-01,254,16.848139,Northern
Indonesia,2023-01,12,25.244205,Southern
Iran,2023-01,614,3.9954731,Northern
Iraq,2023-01,114,10.040422,Northern
Ireland,2023-01,369,6.2135477,Northern
Israel,2023-01,352,13.46393,Northern
Italy,2023-01,854,5.7933664,Northern
Jamaica,2023-01,6,24.721252,Southern
Japan,2023-01,1105,0.6136255,Northern
Jordan,2023-01,25,9.934958,Northern
Kazakhstan,2023-01,179,-11.232504,Northern
Kenya,2023-01,18,26.188604,Southern
Kosovo,2023-01,12,3.2524667,Southern
Laos,2023-01,12,18.135687,Southern
Latvia,2023-01,92,-0.868131,Northern
Lebanon,2023-01,61,8.663258,Northern
Libya,2023-01,9,12.78471,Southern
Lithuania,2023-01,116,0.20863463,Northern
Luxembourg,2023-01,82,3.4619203,Northern
Madagascar,2023-01,86,24.110868,Southern
Malaysia,2023-01,1337,24.939266,Southern
Mali,2023-01,5,21.579308,Southern
Mauritius,2023-01,56,25.231155,Southern
Moldova,2023-01,120,2.299464,Northern
Mongolia,2023-01,624,-18.19419,Northern
Montenegro,2023-01,14,2.843863,Northern
Morocco,2023-01,58,10.146535,Northern
Mozambique,2023-01,56,25.65507,Southern
Nepal,2023-01,152,4.7942934,Northern
Netherlands,2023-01,1442,5.6425934,Northern
New Zealand,2023-01,12,16.387474,Southern
Nicaragua,2023-01,14,24.170605,Southern
Niger,2023-01,64,19.323536,Southern
North Macedonia,2023-01,109,3.5595229,Northern
Norway,2023-01,1360,-4.784663,Northern
Oman,2023-01,13,20.64096,Southern
Pakistan,2023-01,600,7.471253,Northern
Palestine,2023-01,78,13.586484,Northern
Panama,2023-01,1,24.33982,Southern
Paraguay,2023-01,20,28.345264,Southern
Philippines,2023-01,22,24.727709,Southern
Poland,2023-01,141,2.8647914,Northern
Portugal,2023-01,328,8.808451,Northern
Qatar,2023-01,689,18.006691,Northern
Romania,2023-01,44,3.3422933,Northern
Russia,2023-01,5970,-23.923557,Northern
Rwanda,2023-01,12,19.640875,Southern
Saudi Arabia,2023-01,138,15.821692,Northern
Senegal,2023-01,3,25.68879,Southern
Serbia,2023-01,303,3.8386388,Northern
Slovakia,2023-01,75,2.069052,Northern
Slovenia,2023-01,902,2.8041296,Northern
Somalia,2023-01,2,25.050936,Southern
South Africa,2023-01,8,23.99788,Southern
South Korea,2023-01,225,-0.71625036,Northern
Spain,2023-01,1447,6.03373,Northern
Sri Lanka,2023-01,18,24.4946,Southern
Sweden,2023-01,1135,-3.6156561,Northern
Switzerland,2023-01,1029,-2.4825993,Northern
Syria,2023-01,2,8.36082,Northern
Tajikistan,2023-01,70,-15.303718,Northern
Tanzania,2023-01,54,23.293196,Southern
Thailand,2023-01,67,22.913641,Southern
Togo,2023-01,2,27.596159,Southern
Tunisia,2023-01,244,10.649592,Northern
Turkey,2023-01,344,2.7311885,Northern
Uganda,2023-01,21,24.489191,Southern
Ukraine,2023-01,135,0.1472043,Northern
United Arab Emirates,2023-01,97,19.516415,Northern
United Kingdom,2023-01,4790,5.014927,Northern
United States,2023-01,3941,-0.5443969,Northern
Uzbekistan,2023-01,2,-4.7312202,Northern
Vietnam,2023-01,43,19.04905,Southern
Zambia,2023-01,20,21.62373,Southern
Afghanistan,2023-02,28,4.187041,Northern
Albania,2023-02,102,4.614709,Northern
Algeria,2023-02,10,15.030638,Northern
Argentina,2023-02,8,21.23649,Southern
Armenia,2023-02,189,-5.2804093,Northern
Australia,2023-02,195,27.50566,Southern
Austria,2023-02,405,-0.17812088,Northern
Bahrain,2023-02,16,18.370544,Southern
Bangladesh,2023-02,9,22.073067,Northern
Belarus,2023-02,568,-1.2682304,Northern
Belgium,2023-02,912,5.101356,Northern
Bhutan,2023-02,38,3.7427456,Northern
Brunei,2023-02,14,26.132906,Southern
Bulgaria,2023-02,79,3.3717048,Northern
Burkina Faso,2023-02,49,29.178848,Southern
Cambodia,2023-02,13,27.326,Southern
Cameroon,2023-02,4,26.53514,Southern
Canada,2023-02,656,-21.792387,Northern
Chile,2023-02,15,13.571747,Southern
China,2023-02,24926,-2.2746537,Northern
Colombia,2023-02,24,24.632982,Southern
Costa Rica,2023-02,9,22.513838,Southern
Cote d'Ivoire,2023-02,30,28.764458,Southern
Croatia,2023-02,612,4.1608934,Northern
Czechia,2023-02,446,1.4262125,Northern
Denmark,2023-02,4079,3.9518988,Northern
Dominican Republic,2023-02,20,22.847315,Southern
East Timor,2023-02,9,24.814384,Southern
Egypt,2023-02,62,13.76603,Northern
Estonia,2023-02,96,-1.7154628,Northern
Ethiopia,2023-02,70,24.542608,Southern
Fiji,2023-02,86,26.102663,Southern
France,2023-02,4546,7.9128017,Northern
Georgia,2023-02,7,-2.5109785,Northern
Germany,2023-02,150,3.2825785,Northern
Ghana,2023-02,219,29.692947,Southern
Greece,2023-02,8,6.882348,Northern
Guinea,2023-02,10,28.095053,Southern
Haiti,2023-02,34,23.932674,Southern
Hong Kong,2023-02,77,18.252947,Southern
Hungary,2023-02,456,3.2620153,Northern
Iceland,2023-02,178,-1.0521309,Northern
India,2023-02,409,20.908218,Northern
Indonesia,2023-02,14,25.314196,Southern
Iran,2023-02,423,8.943079,Northern
Iraq,2023-02,23,11.347137,Northern
Ireland,2023-02,71,7.6179194,Northern
Israel,2023-02,251,12.24208,Northern
Italy,2023-02,687,5.973035,Northern
Japan,2023-02,780,1.9740827,Northern
Jordan,2023-02,36,9.896109,Northern
Kazakhstan,2023-02,44,-7.7997394,Northern
Kenya,2023-02,29,27.174566,Southern
Kosovo,2023-02,48,2.2960773,Southern
Laos,2023-02,11,21.520914,Southern
Latvia,2023-02,32,-1.225484,Northern
Lebanon,2023-02,2,5.8239884,Northern
Libya,2023-02,10,13.679072,Southern
Lithuania,2023-02,58,-0.24758525,Northern
Luxembourg,2023-02,123,3.8991432,Northern
Madagascar,2023-02,18,24.603832,Southern
Malaysia,2023-02,873,25.183651,Southern
Mali,2023-02,7,25.136251,Southern
Mauritius,2023-02,38,25.666113,Southern
Moldova,2023-02,61,1.661441,Northern
Mongolia,2023-02,301,-12.028113,Northern
Montenegro,2023-02,199,0.773859,Northern
Morocco,2023-02,7,10.848293,Northern
Mozambique,2023-02,27,25.65867,Southern
Nepal,2023-02,166,8.195179,Northern
Netherlands,2023-02,1177,5.62727,Northern
New Zealand,2023-02,7,15.791383,Southern
Nicaragua,2023-02,5,24.664062,Southern
Niger,2023-02,85,21.938194,Southern
North Macedonia,2023-02,102,2.8596182,Northern
Norway,2023-02,2170,-3.9808662,Northern
Oman,2023-02,3,22.855019,Southern
Pakistan,2023-02,137,14.957743,Northern
Palestine,2023-02,31,12.152613,Northern
Paraguay,2023-02,5,26.721048,Southern
Philippines,2023-02,16,25.14726,Southern
Poland,2023-02,185,1.3893466,Northern
Portugal,2023-02,378,9.510382,Northern
Qatar,2023-02,704,20.434734,Northern
Romania,2023-02,30,1.0946804,Northern
Russia,2023-02,3484,-18.89194,Northern
Rwanda,2023-02,13,20.260548,Southern
Saudi Arabia,2023-02,186,18.159618,Northern
Senegal,2023-02,1,28.039167,Southern
Serbia,2023-02,277,2.6103017,Northern
Seychelles,2023-02,42,27.069775,Southern
Slovakia,2023-02,142,0.44562358,Northern
Slovenia,2023-02,628,2.0936244,Northern
Somalia,2023-02,2,25.593332,Southern
South Africa,2023-02,11,22.611479,Southern
South Korea,2023-02,73,2.3988373,Northern
Spain,2023-02,2438,6.573299,Northern
Sri Lanka,2023-02,22,25.213654,Southern
Sweden,2023-02,1601,-3.0289433,Northern
Switzerland,2023-02,2623,-0.7769583,Northern
Syria,2023-02,4,8.234816,Northern
Tajikistan,2023-02,23,-8.410044,Northern
Tanzania,2023-02,134,24.039717,Southern
Thailand,2023-02,115,25.499731,Southern
Togo,2023-02,9,29.52535,Southern
Tunisia,2023-02,58,12.3661585,Northern
Turkey,2023-02,81,0.34642318,Northern
Uganda,2023-02,10,25.678398,Southern
Ukraine,2023-02,203,-0.38966337,Northern
United Arab Emirates,2023-02,106,21.56788,Northern
United Kingdom,2023-02,2461,6.284178,Northern
United States,2023-02,1735,-0.4384129,Northern
Uzbekistan,2023-02,3,2.420342,Northern
Venezuela,2023-02,198,25.30392,Southern
Vietnam,2023-02,70,21.472895,Southern
Zambia,2023-02,25,22.9028,Southern
Afghanistan,2023-03,14,10.105444,Northern
Albania,2023-03,91,8.6395855,Northern
Algeria,2023-03,9,21.617002,Northern
Argentina,2023-03,18,20.506323,Southern
Armenia,2023-03,125,5.0756335,Northern
Australia,2023-03,405,26.325169,Southern
Austria,2023-03,465,3.8744369,Northern
Bahrain,2023-03,9,21.72934,Southern
Bangladesh,2023-03,14,25.318563,Northern
Belarus,2023-03,338,2.7748423,Northern
Belgium,2023-03,384,6.898397,Northern
Bhutan,2023-03,39,5.3849735,Northern
Brunei,2023-03,32,26.28224,Southern
Bulgaria,2023-03,73,7.335908,Northern
Burkina Faso,2023-03,60,31.956636,Southern
Cambodia,2023-03,11,28.400537,Southern
Cameroon,2023-03,12,26.786093,Southern
Canada,2023-03,1368,-14.551365,Northern
Chile,2023-03,2,12.174436,Southern
China,2023-03,55952,4.0252867,Northern
Colombia,2023-03,42,24.489712,Southern
Costa Rica,2023-03,16,22.901093,Southern
Cote d'Ivoire,2023-03,12,28.532978,Southern
Croatia,2023-03,484,8.912658,Northern
Czechia,2023-03,425,4.9956484,Northern
Denmark,2023-03,2776,3.7876813,Northern
Dominican Republic,2023-03,16,23.589666,Southern
East Timor,2023-03,21,24.865057,Southern
Ecuador,2023-03,17,21.455452,Southern
Egypt,2023-03,56,19.65805,Northern
Estonia,2023-03,93,0.19239642,Northern
Ethiopia,2023-03,32,24.308794,Southern
Fiji,2023-03,168,26.038153,Southern
France,2023-03,2477,11.026612,Northern
Georgia,2023-03,2,5.7800274,Northern
Germany,2023-03,172,5.780346,Northern
Ghana,2023-03,170,29.681623,Southern
Greece,2023-03,17,10.391018,Northern
Guinea,2023-03,50,28.783587,Southern
Haiti,2023-03,4,24.448631,Southern
Honduras,2023-03,1,24.385633,Southern
Hong Kong,2023-03,609,20.526442,Southern
Hungary,2023-03,334,7.983866,Northern
Iceland,2023-03,163,-6.318836,Northern
India,2023-03,425,23.710804,Northern
Indonesia,2023-03,82,25.380865,Southern
Iran,2023-03,426,15.481587,Northern
Iraq,2023-03,9,18.016579,Northern
Ireland,2023-03,112,7.0831847,Northern
Israel,2023-03,105,16.713715,Northern
Italy,2023-03,581,9.648842,Northern
Japan,2023-03,612,8.029429,Northern
Jordan,2023-03,56,15.037661,Northern
Kazakhstan,2023-03,1,3.0324457,Northern
Kenya,2023-03,75,26.452549,Southern
Kosovo,2023-03,96,6.768114,Southern
Laos,2023-03,42,23.751743,Southern
Latvia,2023-03,18,1.5307292,Northern
Lebanon,2023-03,2,11.160604,Northern
Libya,2023-03,11,19.36267,Southern
Lithuania,2023-03,160,2.5822136,Northern
Luxembourg,2023-03,146,6.15608,Northern
Madagascar,2023-03,13,24.080124,Southern
Malaysia,2023-03,561,25.55446,Southern
Mali,2023-03,2,29.16652,Southern
Mauritius,2023-03,18,25.66942,Southern
Moldova,2023-03,35,6.5479717,Northern
Mongolia,2023-03,119,-2.6701512,Northern
Montenegro,2023-03,87,5.885227,Northern
Morocco,2023-03,1,17.80531,Northern
Mozambique,2023-03,84,24.650658,Southern
Nepal,2023-03,121,10.544318,Northern
Netherlands,2023-03,489,6.7706704,Northern
New Caledonia,2023-03,29,25.16364,Southern
New Zealand,2023-03,18,13.468633,Southern
Nicaragua,2023-03,3,25.484814,Southern
Niger,2023-03,75,27.759933,Southern
North Macedonia,2023-03,22,7.0942435,Northern
Norway,2023-03,2789,-7.9989448,Northern
